id,title,artist,artist_ids,album,popularity,duration_ms,genres,bpm,energy,valence,danceability,loudness,bpm_estimated,language,spotify_url
17R4UyED5ZgiwrXpIRCOtk,End of Beginning (Tabata),Tabata Songs,6rGbkxba8N9yajezrAVMxH,End of Beginning (Tabata),50,242000,,94,0.66,0.63,0.53,-12.1,True,english,https://open.spotify.com/track/17R4UyED5ZgiwrXpIRCOtk
6cpkfZImR6o5zHiqWxU2nX,Endurance Workout Playlist,Hot Beat Universe,4wC7SuWGv5zxNixbErqGyO,WORKOUT MUSIC 2025 WORKOUT MOTIVATION SONGS GYM BEASTMODE POWER,50,147639,,92,0.79,0.77,0.87,-7.2,True,english,https://open.spotify.com/track/6cpkfZImR6o5zHiqWxU2nX
6bqfre1S14dDWhxOdS248V,Enemy,"Jordan Sandhu, Starboy X, Mandeep Maavi",3TozxPbDes76aGFdfv7PMv|0Fvud1OrUvlMHqxbEGmtnj|0nMjrfJdkdeEdNHDU72Rn1,Enemy,50,175500,,160,0.7,0.54,0.3,-9.0,True,hindi,https://open.spotify.com/track/6bqfre1S14dDWhxOdS248V
5A0al1clMnvA1jLRBaRPp7,Energetic Bhangra Beat | Punjabi Folk Beat for Bhangra,RAHULUXE,7c6rwz59QUueWg4sxpX4R7,Energetic Bhangra Beat | Punjabi Folk Beat for Bhangra,50,171063,,143,0.87,0.47,0.66,-14.4,True,hindi,https://open.spotify.com/track/5A0al1clMnvA1jLRBaRPp7
2UNmzYOEK44CzugRDN5iSI,Energetic Throb,Zeno Mukli,4BqQA7BhjdADsXMvXcLSXl,Energetic Throb,50,177702,,107,0.42,0.44,0.53,-11.9,True,english,https://open.spotify.com/track/2UNmzYOEK44CzugRDN5iSI
2B2XZCCzb4rD6tG4Lg19oy,Energy Driven Cardio,Workout & Wellness Zone,1z15HoWQvlL88FVMW590yX,Workout music jazz,50,202893,,178,0.43,0.8,0.75,-14.4,True,english,https://open.spotify.com/track/2B2XZCCzb4rD6tG4Lg19oy
6SPM2OUQaNlPOrrchD9MWD,Energy Flow,"Dilpreet Dhillon, Kaptaan, Black Virus",5CGQa62CAweD76eHlDmp1m|0F4kRjMBP6NrjpEBEoL0Xb|3baDngVJ6Eof0PzTWf42lU,Energy Flow,50,176288,,161,0.6,0.81,0.43,-12.7,True,hindi,https://open.spotify.com/track/6SPM2OUQaNlPOrrchD9MWD
2CphshoNfXcrHHe2jLUoNr,Energy Flow - (AFRO Remix),"Dilpreet Dhillon, Kaptaan, Black Virus, DJ PunjabX",5CGQa62CAweD76eHlDmp1m|0F4kRjMBP6NrjpEBEoL0Xb|3baDngVJ6Eof0PzTWf42lU|3xjLYkxo89tfGFnWddqeRd,Energy Flow (AFRO Remix),50,172122,,118,0.74,0.66,0.66,-9.7,True,hindi,https://open.spotify.com/track/2CphshoNfXcrHHe2jLUoNr
3oAdXO2iCxDOzVfxzylH6b,"Engaged Jatti (From ""Engaged Jatti"")",Kaur B,43iOhUGMAnS6QbPEUYqkpg,Fit & Fab - Punjabi Workout Beats,50,225246,,115,0.62,0.42,0.53,-14.6,True,hindi,https://open.spotify.com/track/3oAdXO2iCxDOzVfxzylH6b
2w281x1RYTSgIPk37jPAkj,Escobar Paisa,"Escape Sequence, Kuhad",2fZRHmeAZvkd3dDhEfWt8I|2YusRqnuLAKGIS4IwFUqin,Sapne Vs Everyone (A TVF Original Series Soundtrack),50,160000,,142,0.44,0.42,0.47,-6.6,True,hindi,https://open.spotify.com/track/2w281x1RYTSgIPk37jPAkj
1QDhMZ0dA23ntA8MsKhr72,Even Flow,"Jxggi, Dishant",3fD8S8sslhiMSVOdXv8yuG|03NjaVnVwllxUUcSUDglNJ,4 Real,50,125071,,91,0.42,0.4,0.82,-8.6,True,hindi,https://open.spotify.com/track/1QDhMZ0dA23ntA8MsKhr72
5ILI8FJRxlnbZ1vdLUqwOi,Every Breath,Hanbit Yu,6EwFg9rHS30Z3GWgMlyHf9,"RUNNING & WORKOUT, Vol. 17",50,289800,,144,0.8,0.75,0.86,-6.3,True,english,https://open.spotify.com/track/5ILI8FJRxlnbZ1vdLUqwOi
03ujJwI605Tg8dvaHNJg6B,Everybody - Workout Remix,Workout Music Tv,0k5KeG8St6LiePh5blOwwl,90s Workout Hits Session (60 Minutes Non-Stop Mixed Compilatio for Fitness And Workout 135 Bpm - 32 Count),50,227583,,164,0.76,0.87,0.33,-13.4,True,english,https://open.spotify.com/track/03ujJwI605Tg8dvaHNJg6B
3xvmkSeX8BZ5VXDLUil9W6,Everybody's Free - Workout Remix 140 bpm,Hard EDM Workout,6A1PIjKax3t1iZQ4VKOegQ,Aerobic Super Hits 70s - 80s - 90s: 60 Minutes Mixed for Fitness & Workout 140 bpm/32 Count,50,219430,,140,0.6,0.37,0.84,-12.2,True,english,https://open.spotify.com/track/3xvmkSeX8BZ5VXDLUil9W6
29m79w9xPMH4YCD6r8JSmV,Excuses,"AP Dhillon, Gurinder Gill, Intense",6LEG9Ld1aLImEFEVHdWNSB|5DHi2MeoRgAwPE0A0qwRMl|0OS0NZnK7TGIAWx8MkWNFN,Excuses,50,176232,,107,0.82,0.66,0.7,-7.7,True,hindi,https://open.spotify.com/track/29m79w9xPMH4YCD6r8JSmV
06drJNxO4ykgYr75jvSXx3,Exercising Music,Workout Prodigy,4YSYgOI8ezmxsy2oZfJaB6,"Exercising Music – The Best Music for Exercising, New Gym Motivation Playlist",50,205714,,135,0.56,0.22,0.84,-7.5,True,english,https://open.spotify.com/track/06drJNxO4ykgYr75jvSXx3
79RDfNAeovI8G0t8uL5a3y,Exotic Swag,DJ Kamal Supreme,5Oir5zMAdY6S88DH0brPwb,Bhangra Supreme Workout & Dance Party,50,382008,,162,0.68,0.42,0.89,-5.4,True,hindi,https://open.spotify.com/track/79RDfNAeovI8G0t8uL5a3y
7A4wD66zhXV58qZPrjTexc,Eye Of The Tiger - Workout Remix,Workout Music Tv,0k5KeG8St6LiePh5blOwwl,Flat Abs Workout Session (60 Minutes Non-Stop Mixed Compilation for Fitness And Workout),50,254289,,129,0.57,0.22,0.63,-7.9,True,english,https://open.spotify.com/track/7A4wD66zhXV58qZPrjTexc
6JIquezleHbiqFOSuvBlxw,Ez-Ez,"Shashwat Sachdev, Diljit Dosanjh, Hanumankind, Raj Ranjodh",465OXuCU8YZNmVG1leLwQ9|2FKWNmZWDBZR4dE5KX4plR|4nVa6XlBFlIkF6msW57PHp|183DgO92lAqgpVVNKI7ZKF,Dhurandhar,50,182916,,134,0.44,0.84,0.41,-12.3,True,hindi,https://open.spotify.com/track/6JIquezleHbiqFOSuvBlxw
29JwuadJh9qkGY6hmQ2dNy,F#CK OFF,Jind Dhillon,4VQsUvJlPaQfvRzVWangsv,F#CK OFF,50,150000,,110,0.51,0.75,0.55,-9.2,True,hindi,https://open.spotify.com/track/29JwuadJh9qkGY6hmQ2dNy
2wq1Gh2YriiI6CwtfOngZ8,FINAL ENERGY,Hanbit Yu,6EwFg9rHS30Z3GWgMlyHf9,"RUNNING & WORKOUT PLAYLIST, Vol. 11",50,208199,,150,0.63,0.75,0.38,-7.2,True,english,https://open.spotify.com/track/2wq1Gh2YriiI6CwtfOngZ8
74PwEdjqn9qOlh4qXU7Fin,"FIR -Theme Song (From ""FIR"")","Ashwath, Christopher Stanley, Silambarasan TR, L Karunakaran, Mobina, Vishnu Vishal, Manjima Mohan",0ZME1dtaOU96fNDeTTAnnM|21U7OdOREja3hRaxem7U4X|5Hn84AFwiTEi8eMoI5B9AS|4e8tgEfcHEuyeEwYHqPo8C|6GdPneSy2avDlO3pwysmfl|469NF64y8j4Sdm2BliN0kp|1414taWBnXM61GeUHf6F15,FIR (Telugu) [Original Motion Picture Soundtrack],50,240000,,161,0.82,0.78,0.53,-7.9,True,english,https://open.spotify.com/track/74PwEdjqn9qOlh4qXU7Fin
3HHjmML4khj66TxslyvxcW,FREAK MOVEMENT - Speed Up,angelhard,4dPALmwr3jCS0XwH2KpeJK,FREAK MOVEMENT,50,68153,,162,0.4,0.65,0.34,-15.0,True,english,https://open.spotify.com/track/3HHjmML4khj66TxslyvxcW
5vU4ixUYWY4sWqbxAtUsNu,FUNK DE ESTRELAS - Slowed,"FXRR, trusteki",18Aa5fsiPr4pXRAwezZN6i|2d9AZ9eXlUkI6z0TGvvS9B,FUNK DE ESTRELAS,50,105620,,133,0.5,0.59,0.83,-5.4,True,english,https://open.spotify.com/track/5vU4ixUYWY4sWqbxAtUsNu
5paeboirvXHyDo7PfvuDA1,FUNK POWER - Mega Slowed,"yatashi, LLOYDS PH",67ryefQ0PchXCPk6zx2yy4|7lJFKG2qmPHjfXt8zy6xkm,FUNK POWER,50,117941,,143,0.7,0.84,0.89,-8.3,True,english,https://open.spotify.com/track/5paeboirvXHyDo7PfvuDA1
0qvMtmlk083p2tzGAYsotE,Falak Tu Garaj Tu,"Suchetha Basrur, Ravi Basrur, Deepak V. Bharti",4iuB0dl4ppOzsTJoUo19vc|2q1LRGJHpFxovU8Tz6OgRn|56FdOUnaF7guZllmwVlrfG,KGF Chapter 2 (Hindi),50,171325,,157,0.62,0.39,0.77,-12.3,True,hindi,https://open.spotify.com/track/0qvMtmlk083p2tzGAYsotE
19G7Rxv7SMztrk4Mhpbz03,Farzi,"Cheema Y, Gur Sidhu",0uOUeC51AxGnP6hB8gurwt|0QntOArZgiNHoemAzwJPu5,The Simpsons,50,177854,,113,0.49,0.21,0.65,-5.6,True,hindi,https://open.spotify.com/track/19G7Rxv7SMztrk4Mhpbz03
2nOYTpbx40xZG7PkoZwQEJ,Fast Aerobics Music,Xtreme Cardio Workout,6LdYcUQhPIhkcQJZM7Tpok,Fast Aerobics Music (140 BPM): Fast Beat Music for Extreme Aerobics Workout,50,218000,,166,0.8,0.63,0.47,-6.5,True,english,https://open.spotify.com/track/2nOYTpbx40xZG7PkoZwQEJ
56ToQ98qO4vV4ovuklbbmW,Fast Car - 132 BPM Workout Remix,Jayne Mendez,1v0pPpow6FkpRm0M6jOtxx,50 Top Summer Hits 2016 Fitness & Workout,50,251014,,178,0.5,0.24,0.52,-13.3,True,english,https://open.spotify.com/track/56ToQ98qO4vV4ovuklbbmW
0aUlD69H2ibHzfF7jxUA4s,"Fear Song (From ""Devara Part 1"") [Hindi]","Anirudh Ravichander, Manoj Muntashir",4zCH9qm4R2DADamUHMCa6O|4cAERazLlAzVGA10ORWaUP,"Fear Song (From ""Devara Part 1"") [Hindi]",50,195093,,110,0.45,0.55,0.87,-14.4,True,hindi,https://open.spotify.com/track/0aUlD69H2ibHzfF7jxUA4s
4uwUk23qJYXHWFJgXWPg9T,"Fear Song (From ""Devara Part 1"") [Tamil]","Anirudh Ravichander, Vishnu Edavan",4zCH9qm4R2DADamUHMCa6O|0EESJaBQY5fiBeQOGvDi3T,"Fear Song (From ""Devara Part 1"") [Tamil]",50,195079,,141,0.69,0.52,0.43,-14.4,True,english,https://open.spotify.com/track/4uwUk23qJYXHWFJgXWPg9T
2t0rnpPY1ZdfguwbGinqXj,Fear Song [TAMIL],"Anirudh Ravichander, Vishnu Edavan",4zCH9qm4R2DADamUHMCa6O|0EESJaBQY5fiBeQOGvDi3T,Devara Part 1 [TAMIL],50,195079,,100,0.59,0.35,0.63,-10.4,True,english,https://open.spotify.com/track/2t0rnpPY1ZdfguwbGinqXj
7o3gnrSdBN1yJeyDd3ysWX,Fear Song [TELUGU],"Anirudh Ravichander, Ramajogayya Sastry",4zCH9qm4R2DADamUHMCa6O|4GISoVSxo2LkF5EyorXs9W,Devara Part 1 [TELUGU],50,195064,,178,0.5,0.44,0.83,-10.3,True,english,https://open.spotify.com/track/7o3gnrSdBN1yJeyDd3ysWX
4lK9G6pZktZIJhrbJerZrP,Fearless - Slowed,Lost Sky,157L8iTHgbdrKVxdQEXluh,Fearless (Sped Up/Slowed),50,215990,,123,0.64,0.59,0.75,-10.6,True,english,https://open.spotify.com/track/4lK9G6pZktZIJhrbJerZrP
5591B51wK7sZrB6uCyC1D4,Fearless Funk - Slowed,"DR MØB, Chris Linton",3BxW2wyYPKUAlvmbOWxiDe|5Wpn7BDRJ8oq7CcF1EufWI,Fearless Funk,50,155416,,119,0.64,0.52,0.38,-5.3,True,english,https://open.spotify.com/track/5591B51wK7sZrB6uCyC1D4
333rQStMHgsUZt2eajJm3v,Feel The Love - 2021 Edit,"Andy Whitby, Steve Hill, Technikal, Mallorca Lee",0Dl6oKsS2ibxaqWsyJBmXd|1Lv0atz3RUxgFoYryDlsQR|4pHs90ktjf7gtmd2dvx4lf|03UkVcXgvym6TT0UaBSZIH,"Cardio Workout, Vol. 2",50,317257,,114,0.78,0.86,0.84,-5.5,True,english,https://open.spotify.com/track/333rQStMHgsUZt2eajJm3v
718z60WhAYsPlIPJ7F1cvU,Feelin’ Right,Lil Dreaux,6IAVA12AhYbWd4AoiehNsD,Beast Mode,50,164679,,156,0.84,0.25,0.83,-12.3,True,english,https://open.spotify.com/track/718z60WhAYsPlIPJ7F1cvU
4MM2P4GN4hQbVTJffPGRmu,Fight 3,"Surinder Sangha, Fatehveer Singh",3jnIyd3ZITqoNWFd1lkyn2|2pZatHBihHTKqLAhpniKPQ,Fight 3,50,186609,,178,0.6,0.5,0.67,-5.5,True,hindi,https://open.spotify.com/track/4MM2P4GN4hQbVTJffPGRmu
4ev5S2FdwGPzBQgS9lb16Q,Fire Song,"Devi Sri Prasad, Anurag Kulkarni, Deepthi Suresh",5sSzCxHtgL82pYDvx2QyEU|6LWyVEIBnx7MoRBhQxu9om|4PY2xnTu90K0hvkgcljRJl,Kanguva (Telugu),50,206727,,91,0.88,0.84,0.82,-10.7,True,english,https://open.spotify.com/track/4ev5S2FdwGPzBQgS9lb16Q
5XHJR0jeV62gK63XSxwgde,"Fire Song (From ""Kanguva"") (Hindi)","B Praak, Pavithra Chari, Devi Sri Prasad, Raqueeb Alam",56SjZARoEvag3RoKWIb16j|16IvLiMrXTMDCT1o2btRrG|5sSzCxHtgL82pYDvx2QyEU|5DJ9Jdt2tfopA7eKuHCO4h,"Fire Song (From ""Kanguva"") (Hindi)",50,206727,,120,0.44,0.36,0.51,-12.3,True,hindi,https://open.spotify.com/track/5XHJR0jeV62gK63XSxwgde
6THKvd4fDUp30sIzVq1c0f,"Fire Song (From ""Kanguva"") (Tamil)","V.M. Mahalingam, Senthil Ganesh, Shenbagaraj, Deepthi Suresh, Devi Sri Prasad, Viveka",6mHtkNCvRoFV9XMzvjSF1u|4tJdetTsMFHnS8UzgopPzn|4sOq2wyRjNnnYNhpM24NdI|4PY2xnTu90K0hvkgcljRJl|5sSzCxHtgL82pYDvx2QyEU|5r80gH9ibGjUVSQrXD8W7Z,"Fire Song (From ""Kanguva"") (Tamil)",50,206545,,122,0.82,0.26,0.31,-13.8,True,english,https://open.spotify.com/track/6THKvd4fDUp30sIzVq1c0f
0WZ6bHxptp7PHhGjdcLStQ,Fire in the Studio,Krstovic,0CFsFRs1w2mSLfRlpPZR75,Fire in the Studio,50,202839,,132,0.7,0.76,0.44,-13.4,True,english,https://open.spotify.com/track/0WZ6bHxptp7PHhGjdcLStQ
0HsPMGShb3UcdYTfg7IfXW,Firestone - Remix,Deck Hannabel,7ytobZLA2R0na5icaynz57,Workout Music: Best Motivational Songs for Running. Workout Songs for Gym Motivation Training,50,272813,,143,0.57,0.75,0.62,-13.2,True,english,https://open.spotify.com/track/0HsPMGShb3UcdYTfg7IfXW
7p2OO5STO2ONEMggFsy8fv,First Class (Kalank),"Pritam, Arijit Singh, Neeti Mohan",1wRPtKGflJrBx9BmLsSwlU|4YRxDV8wJFPHPTeXepOstw|3ZxZ03fj3tXBZHZWzvaLSM,Bollywood Workout Hits,50,276959,,176,0.66,0.33,0.53,-11.9,True,hindi,https://open.spotify.com/track/7p2OO5STO2ONEMggFsy8fv
1HzObZPrlMd5qZuTVm2VND,Fitness,"Gagan Haryanvi, Manisha Sharma",4ytVJDy173fPLx97Ww84JW|0zVGGSBVti6Dx67hJstvSf,Fitness - Single,50,240024,,160,0.74,0.3,0.3,-7.1,True,english,https://open.spotify.com/track/1HzObZPrlMd5qZuTVm2VND
6ethANfceRWC97t8tqxo1s,Fitness Focus Playlist,Hot Beat Universe,4wC7SuWGv5zxNixbErqGyO,WORKOUT MUSIC 2025 WORKOUT MOTIVATION SONGS GYM BEASTMODE POWER,50,151399,,164,0.66,0.68,0.52,-5.4,True,english,https://open.spotify.com/track/6ethANfceRWC97t8tqxo1s
1MFThNRYfWhSwnXUGap69J,Fitness Ka Razz,Masoom Sharma,36iDrP3UnCxsSH9LuSdkDj,Fitness Ka Razz,50,173543,,108,0.74,0.68,0.55,-10.6,True,english,https://open.spotify.com/track/1MFThNRYfWhSwnXUGap69J
7mxtv2dIvBCrx7niPZw7i2,Fitness Kola,Devika Mardi,69mCXfowthZas60NJIKAFb,Fitness Kola,50,250688,,180,0.44,0.22,0.59,-11.5,True,english,https://open.spotify.com/track/7mxtv2dIvBCrx7niPZw7i2
6NtwTBBYpCZUlsN4wbr6Jd,Fitness Motivation,Hot Beat Universe,4wC7SuWGv5zxNixbErqGyO,WORKOUT MUSIC 2025 WORKOUT MOTIVATION SONGS GYM BEASTMODE POWER,50,158559,,133,0.67,0.72,0.32,-13.2,True,english,https://open.spotify.com/track/6NtwTBBYpCZUlsN4wbr6Jd
3HKkLVgv3LeCwoi3XlDioE,Five More Hours - Hardtekk,"STOICISM, OneLastLight",4OailY05cJMNWjYqG2DAka|6MFByPXl13KoK9CQxgy97l,Five More Hours (Hardtekk),50,85063,,179,0.63,0.72,0.44,-10.8,True,english,https://open.spotify.com/track/3HKkLVgv3LeCwoi3XlDioE
2hGZgV18V40dnAaYB252AG,Flowers - Workout Remix 140 bpm,Hard EDM Workout,6A1PIjKax3t1iZQ4VKOegQ,Aerobic Pop Hits 2023: 60 Minutes Mixed for Fitness & Workout 140 bpm/32 Count,50,219420,,113,0.64,0.67,0.39,-11.5,True,english,https://open.spotify.com/track/2hGZgV18V40dnAaYB252AG
0uiVRv86DmuGfNYUxKfblu,Folk Bhangra Instrumental,DJ Juggy,2Y2wCQJHBWEr1X5ALFoc1i,Folk Bhangra Instrumental,50,166363,,118,0.43,0.35,0.35,-6.9,True,hindi,https://open.spotify.com/track/0uiVRv86DmuGfNYUxKfblu
3zMyIn6Y36IkWbFEmpoiyy,For Running - Workout Playlist,"Workout Music Gym, House Mix 2021, Workout Dance Music",6L0h1JhRtSMcBFcbdfk4m5|1uJzcqnMp62pVFbeu9QlPZ|7H8HorLUuOJzx3wqU3J5hV,Workout Songs (Dance Music Workout),50,95964,,170,0.82,0.54,0.55,-9.3,True,english,https://open.spotify.com/track/3zMyIn6Y36IkWbFEmpoiyy
45JNYCB2vUv7r2VKCUWxAL,Forever Young - Workout Remix 130 bpm,SuperFitness,6L74J3BzylQkJF7rBXTpgT,Cardio Workout Mix 2023:130 bpm/32 count,50,177230,,136,0.61,0.63,0.35,-11.6,True,english,https://open.spotify.com/track/45JNYCB2vUv7r2VKCUWxAL
6RFXMY1w1eJVXpWh5ATpSJ,Freaks (Cardio Workout Remix),Cardio Mix Masterz,0Vcbha6XzwPkQdzQXXD6cl,"Cardio Hitmix! All Hits 3 (140-155 BPM, 32-Count, Nonstop Fitness & Workout)",50,227186,,116,0.52,0.87,0.54,-10.2,True,english,https://open.spotify.com/track/6RFXMY1w1eJVXpWh5ATpSJ
6TcieRd9gKAVIpVWCNlchw,Full Drop From The Jump – Cardio Workout Music,Hot Beat Universe,4wC7SuWGv5zxNixbErqGyO,Workout Music 2026 No Pain No Gain,50,144159,,121,0.5,0.23,0.79,-7.0,True,english,https://open.spotify.com/track/6TcieRd9gKAVIpVWCNlchw
6DA0mH5lhmEQXM8JZO8P5M,"Fully Faltu (From ""F.A.L.T.U"") - 128 BPM","Sachin-Jigar, Mika Singh",1mBydYMVBECdDmMfE2sEUO|5T2I75UlGBcWd5nVyfmL13,Workout Bollywood Style: 60 Mins Non Stop Mix,50,125000,,91,0.89,0.27,0.64,-10.0,True,hindi,https://open.spotify.com/track/6DA0mH5lhmEQXM8JZO8P5M
6ZIWhfjdxhQUsOqp3Yit10,Fun Cardio Zumba Beats,Workout & Wellness Zone,1z15HoWQvlL88FVMW590yX,Latin Dance Fit: Zumba Workout Music,50,186134,,127,0.46,0.44,0.58,-8.3,True,english,https://open.spotify.com/track/6ZIWhfjdxhQUsOqp3Yit10
7CsjzGFIdvIMTVTMGeMo8v,Future Generation,"Massano, Glowal",6htWLP8aiuf19FYMA4VQAZ|4XCU9tk7hogxz1SRTvVXLJ,Future Generation,50,183124,,90,0.54,0.51,0.75,-7.0,True,english,https://open.spotify.com/track/7CsjzGFIdvIMTVTMGeMo8v
46QbY78ha62aiu6gBgC7lS,G.O.A.T.,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,G.O.A.T.,50,223636,,124,0.44,0.4,0.79,-7.4,True,hindi,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
6BoXE8m9l1MLheec7Gycey,G.O.D,"Farmaan SMG, BIG KAY SMG, Baggh-e SMG",3yXzSYXBOTZ0m1QAfjlzKK|0z4Mzficie9vUzDmz4Hy9G|4eu7AyzvnafwOygTQlfAMu,We Don't Miss,50,204369,,107,0.64,0.24,0.45,-14.1,True,hindi,https://open.spotify.com/track/6BoXE8m9l1MLheec7Gycey
3cEmejz655i76mr3E8oDWA,GALBAAT,"Big Ghuman, Mr.Dhatt",6L3F8cdWcweEu2d1kfggbH|0nJWdoUxGwfhOovTFsvXqt,BEAST MODE,50,190405,,127,0.5,0.24,0.87,-6.5,True,hindi,https://open.spotify.com/track/3cEmejz655i76mr3E8oDWA
1M2GwoetEQm3Icb475XLTT,GD UP,"Prem Dhillon, The Kidd, Surjit Khan",6IP4VnqS1pOiQcPVP4zx0H|1yLUeehqCm7X7QLRuUfZ1A|2NCZYytsjPe7RsYwCblxyl,Majhaestic,50,189890,,169,0.85,0.89,0.67,-9.6,True,hindi,https://open.spotify.com/track/1M2GwoetEQm3Icb475XLTT
0OhRzvfoqTLkWGE0J2mWh2,GO! GO! GIRL | Run the Power (Girl Power Workout Music),It's me Mali,69T8KSLr6VxoLGhdGUnlfY,GO! GO! GIRL | Run the Power (Girl Power Workout Music),50,163759,,161,0.48,0.53,0.37,-7.9,True,english,https://open.spotify.com/track/0OhRzvfoqTLkWGE0J2mWh2
4bY7k88P0CiTKSh8E0Qlzi,GODFATHER,"Sukha, Prodgk",6FDDxz6lYakINkmWPOlIZG|2E6ODN4Dna1vkh6s8sxHC0,UNDISPUTED,50,120251,,103,0.78,0.34,0.45,-10.6,True,hindi,https://open.spotify.com/track/4bY7k88P0CiTKSh8E0Qlzi
3Lk3HL4UFGoRWd4lWqfBH8,GTS,"Gkrazy, Arbaj Kahlon, Joban Chohxn",4LkjNJOsClWuQH574S7jSU|174z2Zbc2Kw7bNnS8TAwz8|6TtUdYGRngbXBYyN5QrFgV,GTS,50,211200,,171,0.68,0.25,0.82,-13.1,True,hindi,https://open.spotify.com/track/3Lk3HL4UFGoRWd4lWqfBH8
0ypDq4eRAC1dh6noTGzINg,GYM,Beant Sandhu,462GJZz4t1TGzBUYg4K4Dg,GYM,50,205374,,147,0.8,0.87,0.36,-10.6,True,english,https://open.spotify.com/track/0ypDq4eRAC1dh6noTGzINg
31JLT5Q4q0mUnVevRhuape,GYM,Ninja,2praKdsjYPKh2yNXBdTWGT,Marjaney (Original Motion Picture Soundtrack),50,189035,,127,0.46,0.36,0.89,-6.7,True,english,https://open.spotify.com/track/31JLT5Q4q0mUnVevRhuape
2sLLBFHDmGVKfwt4zYKiKq,GYM (feat. Vaishali Chaudhary),"Himanshu Kaushik, Ruchika Jangid, Shrikant, Vaishali Chaudhary",0hIrW1jncz4tDCnJTm7pfZ|5NgijFuMvkarmVkTpCnwjE|1GFXuGQMPwZjdjzwt7WdQe|1IAz1o1bWqWHYzx0qKoarq,GYM (feat. Vaishali Chaudhary),50,134032,,168,0.75,0.66,0.78,-13.6,True,english,https://open.spotify.com/track/2sLLBFHDmGVKfwt4zYKiKq
1Ia6hoT1vecjIz1hRDJqbu,GYM BRO,"WŁODAR, Ogryzek, Pedro",1H8lEfbUpbcXWFqbW9BMro|1Sdc6ySbIvzO0X9vbyHzWm|2LI7lXaNJU420lffFWJUcT,GYM BRO,50,137142,,155,0.8,0.21,0.83,-11.3,True,english,https://open.spotify.com/track/1Ia6hoT1vecjIz1hRDJqbu
58oNMourhqUjieNYKoOgU3,GYM SELFIE LANG NANAN (No Work Out!),PINOY LIKHA AI MUSIC,2FocCNQ3hDWnwPYWzp1JbK,MGA KANTA NA HINDI KO SINULAT,50,194800,,169,0.69,0.66,0.62,-9.6,True,hindi,https://open.spotify.com/track/58oNMourhqUjieNYKoOgU3
27pjWa8tPUEIRQ51shRErq,Gal Ban Gayee,Sukhbir,7bcSOvqOKoyZqU41p5YuoJ,Gal Ban Gayee,50,263511,,92,0.6,0.73,0.33,-7.0,True,hindi,https://open.spotify.com/track/27pjWa8tPUEIRQ51shRErq
5joTNrQ2E2HT94rkZccv1z,"Gal Mitthi Mitthi (From ""Aisha"") - 129 BPM","Amit Trivedi, Tochi Raina",7HCqGPJcQTyGJ2yqntbuyr|6k6dimE4a6OFnD0HWmkIUW,Workout Bollywood Style: 60 Mins Non Stop Mix,50,130026,,90,0.7,0.72,0.39,-8.7,True,hindi,https://open.spotify.com/track/5joTNrQ2E2HT94rkZccv1z
3SmC6XMTLBtcDZc1Nj9fy4,Gallan Raatan Diyaan,Raagline Studio,7iWaDtG4gUdoDRxJovnNvx,Punjabi Mashup Gym Edition vol.1,50,139440,,172,0.74,0.4,0.76,-14.6,True,hindi,https://open.spotify.com/track/3SmC6XMTLBtcDZc1Nj9fy4
1LopJtQ4niKBU597PaHSZv,Gallan Vapis Diyaan,Raagline Studio,7iWaDtG4gUdoDRxJovnNvx,Punjabi Mashup Gym Edition vol.1,50,130479,,117,0.73,0.68,0.34,-11.7,True,hindi,https://open.spotify.com/track/1LopJtQ4niKBU597PaHSZv
42XQdYYbd7D91AZ71dmfXt,Gangnam Style - Remix,Workout Music,5njMahLKD1tLJ5bejvqseV,100 Gym & Fitness Workout Hits! Playlist,50,247797,,173,0.87,0.58,0.55,-11.6,True,english,https://open.spotify.com/track/42XQdYYbd7D91AZ71dmfXt
1wwLgOmdXSUIMjf0NdD33a,Gangsta Drip,"Parmish Verma, Starboy X",3OQRPFFS3OsltFjFAXu1kE|0Fvud1OrUvlMHqxbEGmtnj,Gangsta Drip,50,120784,,165,0.49,0.54,0.72,-7.3,True,hindi,https://open.spotify.com/track/1wwLgOmdXSUIMjf0NdD33a
4q5G6NUeEpnszswxvLyXJN,Gangsta Paradise,Raagline Studio,7iWaDtG4gUdoDRxJovnNvx,Punjabi Mashup Gym Edition vol.1,50,209000,,109,0.64,0.56,0.39,-8.2,True,hindi,https://open.spotify.com/track/4q5G6NUeEpnszswxvLyXJN
48nH1dV2qfeMEPyd18Rwd0,Gangstaa,"Shabir Sulthan, Ghibran",1rya10vhugXdhuxVDPUwng|3jw2v5ZbSWBinNaECXq8cJ,Thunivu (Original Motion Picture Soundtrack),50,200938,,135,0.62,0.31,0.6,-15.0,True,hindi,https://open.spotify.com/track/48nH1dV2qfeMEPyd18Rwd0
3d32X1JXSXTH32lyK20SkS,Gangster,"Yuvan Shankar Raja, Stefny",6AiX12wXdXFoGJ2vk8zBjy|6zkwfUuUdKNbCLdjSbwLKm,Billa 2 (Original Motion Picture Soundtrack),50,247600,,139,0.51,0.27,0.66,-8.8,True,english,https://open.spotify.com/track/3d32X1JXSXTH32lyK20SkS
